field0_name,field0_ref,field1_name,field1_ref,_model,_id
name,B069,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-B069
name,P350,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-P350
name,A020,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A020
name,U04,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-U04
name,U049,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-U049
name,A03,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A03
name,A030,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A030
name,A031,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A031
name,A032,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A032
name,A033,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A033
name,A038,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A038
name,A039,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A039
name,B03,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-B03
name,A77,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A77
name,A770,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A770
name,A771,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A771
name,A772,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A772
name,A773,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A773
name,A778,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A778
name,A779,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A779
name,A483,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A483
name,J13,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-J13
name,A50,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A50
name,A500,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A500
name,A501,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A501
name,A502,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A502
name,A503,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A503
name,A504,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A504
name,A505,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A505
name,A506,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A506
name,A507,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A507
name,A509,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A509
name,A51,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A51
name,A510,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A510
name,A511,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A511
name,A512,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A512
name,A513,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A513
name,A514,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A514
name,A515,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A515
name,A519,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A519
name,A52,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A52
name,A520,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A520
name,A521,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A521
name,A522,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A522
name,A523,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A523
name,A527,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A527
name,A528,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A528
name,A529,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A529
name,A53,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A53
name,A530,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A530
name,A539,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A539
name,A33,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A33
name,A34,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A34
name,A35,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A35
name,B75,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-B75
name,A15,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A15
name,A150,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A150
name,A151,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A151
name,A152,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A152
name,A153,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A153
name,A154,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A154
name,A155,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A155
name,A156,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A156
name,A157,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A157
name,A158,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A158
name,A159,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A159
name,A16,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A16
name,A160,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A160
name,A161,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A161
name,A162,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A162
name,A163,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A163
name,A164,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A164
name,A165,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A165
name,A167,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A167
name,A168,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A168
name,A169,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A169
name,A17,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A17
name,A170,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A170
name,A171,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A171
name,A178,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A178
name,A179,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A179
name,A18,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A18
name,A180,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A180
name,A181,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A181
name,A182,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A182
name,A183,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A183
name,A184,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A184
name,A185,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A185
name,A186,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A186
name,A187,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A187
name,A188,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A188
name,A19,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A19
name,A190,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A190
name,A191,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A191
name,A192,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A192
name,A198,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A198
name,A199,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A199
name,A21,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A21
name,A210,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A210
name,A211,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A211
name,A212,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A212
name,A213,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A213
name,A217,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A217
name,A218,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A218
name,A219,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A219
name,A010,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A010
name,B01,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-B01
name,B010,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-B010
name,B011,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-B011
name,B012,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-B012
name,B018,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-B018
name,B019,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-B019
name,A053,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A053
name,A96,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A96
name,A960,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A960
name,A961,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A961
name,A962,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A962
name,A968,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A968
name,A969,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A969
name,A98,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A98
name,A980,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A980
name,A981,disease_group,health.NOTIFIABLE,gnuhealth.disease_group.members,NOTIFIABLE-A981
