"","X_id","category"
"977","P544","OBSGYN"
"978","P545","OBSGYN"
"979","P546","OBSGYN"
"980","P548","OBSGYN"
"981","P549","OBSGYN"
"982","P55","OBSGYN"
"983","P550","OBSGYN"
"984","P551","OBSGYN"
"985","P558","OBSGYN"
"986","P559","OBSGYN"
"987","P56","OBSGYN"
"988","P560","OBSGYN"
"989","P569","OBSGYN"
"990","P57","OBSGYN"
"991","P570","OBSGYN"
"992","P578","OBSGYN"
"993","P579","OBSGYN"
"994","P58","OBSGYN"
"995","P580","OBSGYN"
"996","P581","OBSGYN"
"997","P582","OBSGYN"
"998","P583","OBSGYN"
"999","P584","OBSGYN"
"1000","P585","OBSGYN"
"1001","P588","OBSGYN"
"1002","P589","OBSGYN"
"1003","P59","OBSGYN"
"1004","P590","OBSGYN"
"1005","P591","OBSGYN"
"1006","P592","OBSGYN"
"1007","P593","OBSGYN"
"1008","P598","OBSGYN"
"1009","P599","OBSGYN"
"1010","P60","OBSGYN"
"1011","P61","OBSGYN"
"1012","P610","OBSGYN"
"1013","P611","OBSGYN"
"1014","P612","OBSGYN"
"1015","P613","OBSGYN"
"1016","P614","OBSGYN"
"1017","P615","OBSGYN"
"1018","P616","OBSGYN"
"1019","P618","OBSGYN"
"1020","P619","OBSGYN"
"1021","P70","OBSGYN"
"1022","P700","OBSGYN"
"1023","P701","OBSGYN"
"1024","P702","OBSGYN"
"1025","P703","OBSGYN"
"1026","P704","OBSGYN"
"1027","P708","OBSGYN"
"1028","P709","OBSGYN"
"1029","P71","OBSGYN"
"1030","P710","OBSGYN"
"1031","P711","OBSGYN"
"1032","P712","OBSGYN"
"1033","P713","OBSGYN"
"1034","P714","OBSGYN"
"1035","P718","OBSGYN"
"1036","P719","OBSGYN"
"1037","P72","OBSGYN"
"1038","P720","OBSGYN"
"1039","P721","OBSGYN"
"1040","P722","OBSGYN"
"1041","P728","OBSGYN"
"1042","P729","OBSGYN"
"1043","P74","OBSGYN"
"1044","P740","OBSGYN"
"1045","P741","OBSGYN"
"1046","P742","OBSGYN"
"1047","P743","OBSGYN"
"1048","P744","OBSGYN"
"1049","P745","OBSGYN"
"1050","P748","OBSGYN"
"1051","P749","OBSGYN"
"1052","P75","OBSGYN"
"1053","P76","OBSGYN"
"1054","P760","OBSGYN"
"1055","P761","OBSGYN"
"1056","P762","OBSGYN"
"1057","P768","OBSGYN"
"1058","P769","OBSGYN"
"1059","P77","OBSGYN"
"1060","P78","OBSGYN"
"1061","P780","OBSGYN"
"1062","P781","OBSGYN"
"1063","P782","OBSGYN"
"1064","P783","OBSGYN"
"1065","P788","OBSGYN"
"1066","P789","OBSGYN"
"1067","P80","OBSGYN"
"1068","P800","OBSGYN"
"1069","P808","OBSGYN"
"1070","P809","OBSGYN"
"1071","P81","OBSGYN"
"1072","P810","OBSGYN"
"1073","P818","OBSGYN"
"1074","P819","OBSGYN"
"1075","P83","OBSGYN"
"1076","P830","OBSGYN"
"1077","P831","OBSGYN"
"1078","P832","OBSGYN"
"1079","P833","OBSGYN"
"1080","P834","OBSGYN"
"1081","P835","OBSGYN"
"1082","P836","OBSGYN"
"1083","P838","OBSGYN"
"1084","P839","OBSGYN"
"1085","P90","OBSGYN"
"1086","P91","OBSGYN"
"1087","P910","OBSGYN"
"1088","P911","OBSGYN"
"1089","P912","OBSGYN"
"1090","P913","OBSGYN"
"1091","P914","OBSGYN"
"1092","P915","OBSGYN"
"1093","P918","OBSGYN"
"1094","P919","OBSGYN"
"1095","P92","OBSGYN"
"1096","P920","OBSGYN"
"1097","P921","OBSGYN"
"1098","P922","OBSGYN"
"1099","P923","OBSGYN"
"1100","P924","OBSGYN"
"1101","P925","OBSGYN"
"1102","P928","OBSGYN"
"1103","P929","OBSGYN"
"1104","P93","OBSGYN"
"1105","P94","OBSGYN"
"1106","P940","OBSGYN"
"1107","P941","OBSGYN"
"1108","P942","OBSGYN"
"1109","P948","OBSGYN"
"1110","P949","OBSGYN"
"1111","P95","OBSGYN"
"1112","P96","OBSGYN"
"1113","P960","OBSGYN"
"1114","P961","OBSGYN"
"1115","P962","OBSGYN"
"1116","P963","OBSGYN"
"1117","P964","OBSGYN"
"1118","P965","OBSGYN"
"1119","P968","OBSGYN"
"1120","P969","OBSGYN"
"1121","Q00","OBSGYN"
"1122","Q000","OBSGYN"
"1123","Q001","OBSGYN"
"1124","Q002","OBSGYN"
"1125","Q01","OBSGYN"
"1126","Q010","OBSGYN"
"1127","Q011","OBSGYN"
"1128","Q012","OBSGYN"
"1129","Q018","OBSGYN"
"1130","Q019","OBSGYN"
"1131","Q02","OBSGYN"
"1132","Q03","OBSGYN"
"1133","Q030","OBSGYN"
"1134","Q031","OBSGYN"
"1135","Q038","OBSGYN"
"1136","Q039","OBSGYN"
"1137","Q04","OBSGYN"
"1138","Q040","OBSGYN"
"1139","Q041","OBSGYN"
"1140","Q042","OBSGYN"
"1141","Q043","OBSGYN"
"1142","Q044","OBSGYN"
"1143","Q045","OBSGYN"
"1144","Q046","OBSGYN"
"1145","Q048","OBSGYN"
"1146","Q049","OBSGYN"
"1147","Q05","OBSGYN"
"1148","Q050","OBSGYN"
"1149","Q051","OBSGYN"
"1150","Q052","OBSGYN"
"1151","Q053","OBSGYN"
"1152","Q054","OBSGYN"
"1153","Q055","OBSGYN"
"1154","Q056","OBSGYN"
"1155","Q057","OBSGYN"
"1156","Q058","OBSGYN"
"1157","Q059","OBSGYN"
"1158","Q06","OBSGYN"
"1159","Q060","OBSGYN"
"1160","Q061","OBSGYN"
"1161","Q062","OBSGYN"
"1162","Q063","OBSGYN"
"1163","Q064","OBSGYN"
"1164","Q068","OBSGYN"
"1165","Q069","OBSGYN"
"1166","Q07","OBSGYN"
"1167","Q070","OBSGYN"
"1168","Q078","OBSGYN"
"1169","Q079","OBSGYN"
"1170","Q10","OBSGYN"
"1171","Q100","OBSGYN"
"1172","Q101","OBSGYN"
"1173","Q102","OBSGYN"
"1174","Q103","OBSGYN"
"1175","Q104","OBSGYN"
"1176","Q105","OBSGYN"
"1177","Q106","OBSGYN"
"1178","Q107","OBSGYN"
"1179","Q11","OBSGYN"
"1180","Q110","OBSGYN"
"1181","Q111","OBSGYN"
"1182","Q112","OBSGYN"
"1183","Q113","OBSGYN"
"1184","Q12","OBSGYN"
"1185","Q120","OBSGYN"
"1186","Q121","OBSGYN"
"1187","Q122","OBSGYN"
"1188","Q123","OBSGYN"
"1189","Q124","OBSGYN"
"1190","Q128","OBSGYN"
"1191","Q129","OBSGYN"
"1192","Q13","OBSGYN"
"1193","Q130","OBSGYN"
"1194","Q131","OBSGYN"
"1195","Q132","OBSGYN"
"1196","Q133","OBSGYN"
"1197","Q134","OBSGYN"
"1198","Q135","OBSGYN"
"1199","Q138","OBSGYN"
"1200","Q139","OBSGYN"
"1201","Q14","OBSGYN"
"1202","Q140","OBSGYN"
"1203","Q141","OBSGYN"
"1204","Q142","OBSGYN"
"1205","Q143","OBSGYN"
"1206","Q148","OBSGYN"
"1207","Q149","OBSGYN"
"1208","Q15","OBSGYN"
"1209","Q150","OBSGYN"
"1210","Q158","OBSGYN"
"1211","Q159","OBSGYN"
"1212","Q16","OBSGYN"
"1213","Q160","OBSGYN"
"1214","Q161","OBSGYN"
"1215","Q162","OBSGYN"
"1216","Q163","OBSGYN"
"1217","Q164","OBSGYN"
"1218","Q165","OBSGYN"
"1219","Q169","OBSGYN"
"1220","Q17","OBSGYN"
"1221","Q170","OBSGYN"
"1222","Q171","OBSGYN"
"1223","Q172","OBSGYN"
"1224","Q173","OBSGYN"
"1225","Q174","OBSGYN"
"1226","Q175","OBSGYN"
"1227","Q178","OBSGYN"
"1228","Q179","OBSGYN"
"1229","Q18","OBSGYN"
"1230","Q180","OBSGYN"
"1231","Q181","OBSGYN"
"1232","Q182","OBSGYN"
"1233","Q183","OBSGYN"
"1234","Q184","OBSGYN"
"1235","Q185","OBSGYN"
"1236","Q186","OBSGYN"
"1237","Q187","OBSGYN"
"1238","Q188","OBSGYN"
"1239","Q189","OBSGYN"
"1240","Q20","OBSGYN"
"1241","Q200","OBSGYN"
"1242","Q201","OBSGYN"
"1243","Q202","OBSGYN"
"1244","Q203","OBSGYN"
"1245","Q204","OBSGYN"
"1246","Q205","OBSGYN"
"1247","Q206","OBSGYN"
"1248","Q208","OBSGYN"
"1249","Q209","OBSGYN"
"1250","Q21","OBSGYN"
"1251","Q210","OBSGYN"
"1252","Q211","OBSGYN"
"1253","Q212","OBSGYN"
"1254","Q213","OBSGYN"
"1255","Q214","OBSGYN"
"1256","Q218","OBSGYN"
"1257","Q219","OBSGYN"
"1258","Q22","OBSGYN"
"1259","Q220","OBSGYN"
"1260","Q221","OBSGYN"
"1261","Q222","OBSGYN"
"1262","Q223","OBSGYN"
"1263","Q224","OBSGYN"
"1264","Q225","OBSGYN"
"1265","Q226","OBSGYN"
"1266","Q228","OBSGYN"
"1267","Q229","OBSGYN"
"1268","Q23","OBSGYN"
"1269","Q230","OBSGYN"
"1270","Q231","OBSGYN"
"1271","Q232","OBSGYN"
"1272","Q233","OBSGYN"
"1273","Q234","OBSGYN"
"1274","Q238","OBSGYN"
"1275","Q239","OBSGYN"
"1276","Q24","OBSGYN"
"1277","Q240","OBSGYN"
"1278","Q241","OBSGYN"
"1279","Q242","OBSGYN"
"1280","Q243","OBSGYN"
"1281","Q244","OBSGYN"
"1282","Q245","OBSGYN"
"1283","Q246","OBSGYN"
"1284","Q248","OBSGYN"
"1285","Q249","OBSGYN"
"1286","Q25","OBSGYN"
"1287","Q250","OBSGYN"
"1288","Q251","OBSGYN"
"1289","Q252","OBSGYN"
"1290","Q253","OBSGYN"
"1291","Q254","OBSGYN"
"1292","Q255","OBSGYN"
"1293","Q256","OBSGYN"
"1294","Q257","OBSGYN"
"1295","Q258","OBSGYN"
"1296","Q259","OBSGYN"
"1297","Q26","OBSGYN"
"1298","Q260","OBSGYN"
"1299","Q261","OBSGYN"
"1300","Q262","OBSGYN"
"1301","Q263","OBSGYN"
"1302","Q264","OBSGYN"
"1303","Q265","OBSGYN"
"1304","Q266","OBSGYN"
"1305","Q268","OBSGYN"
"1306","Q269","OBSGYN"
"1307","Q27","OBSGYN"
"1308","Q270","OBSGYN"
"1309","Q271","OBSGYN"
"1310","Q272","OBSGYN"
"1311","Q273","OBSGYN"
"1312","Q274","OBSGYN"
"1313","Q278","OBSGYN"
"1314","Q279","OBSGYN"
"1315","Q28","OBSGYN"
"1316","Q280","OBSGYN"
"1317","Q281","OBSGYN"
"1318","Q282","OBSGYN"
"1319","Q283","OBSGYN"
"1320","Q288","OBSGYN"
"1321","Q289","OBSGYN"
"1322","Q30","OBSGYN"
"1323","Q300","OBSGYN"
"1324","Q301","OBSGYN"
"1325","Q302","OBSGYN"
"1326","Q303","OBSGYN"
"1327","Q308","OBSGYN"
"1328","Q309","OBSGYN"
"1329","Q31","OBSGYN"
"1330","Q310","OBSGYN"
"1331","Q311","OBSGYN"
"1332","Q312","OBSGYN"
"1333","Q313","OBSGYN"
"1334","Q314","OBSGYN"
"1335","Q318","OBSGYN"
"1336","Q319","OBSGYN"
"1337","Q32","OBSGYN"
"1338","Q320","OBSGYN"
"1339","Q321","OBSGYN"
"1340","Q322","OBSGYN"
"1341","Q323","OBSGYN"
"1342","Q324","OBSGYN"
"1343","Q33","OBSGYN"
"1344","Q330","OBSGYN"
"1345","Q331","OBSGYN"
"1346","Q332","OBSGYN"
"1347","Q333","OBSGYN"
"1348","Q334","OBSGYN"
"1349","Q335","OBSGYN"
"1350","Q336","OBSGYN"
"1351","Q338","OBSGYN"
"1352","Q339","OBSGYN"
"1353","Q34","OBSGYN"
"1354","Q340","OBSGYN"
"1355","Q341","OBSGYN"
"1356","Q348","OBSGYN"
"1357","Q349","OBSGYN"
"1358","Q35","OBSGYN"
"1359","Q350","OBSGYN"
"1360","Q351","OBSGYN"
"1361","Q352","OBSGYN"
"1362","Q353","OBSGYN"
"1363","Q354","OBSGYN"
"1364","Q355","OBSGYN"
"1365","Q356","OBSGYN"
"1366","Q357","OBSGYN"
"1367","Q358","OBSGYN"
"1368","Q359","OBSGYN"
"1369","Q36","OBSGYN"
"1370","Q360","OBSGYN"
"1371","Q361","OBSGYN"
"1372","Q369","OBSGYN"
"1373","Q37","OBSGYN"
"1374","Q370","OBSGYN"
"1375","Q371","OBSGYN"
"1376","Q372","OBSGYN"
"1377","Q373","OBSGYN"
"1378","Q374","OBSGYN"
"1379","Q375","OBSGYN"
"1380","Q378","OBSGYN"
"1381","Q379","OBSGYN"
"1382","Q38","OBSGYN"
"1383","Q380","OBSGYN"
"1384","Q381","OBSGYN"
"1385","Q382","OBSGYN"
"1386","Q383","OBSGYN"
"1387","Q384","OBSGYN"
"1388","Q385","OBSGYN"
"1389","Q386","OBSGYN"
"1390","Q387","OBSGYN"
"1391","Q388","OBSGYN"
"1392","Q39","OBSGYN"
"1393","Q390","OBSGYN"
"1394","Q391","OBSGYN"
"1395","Q392","OBSGYN"
"1396","Q393","OBSGYN"
"1397","Q394","OBSGYN"
"1398","Q395","OBSGYN"
"1399","Q396","OBSGYN"
"1400","Q398","OBSGYN"
"1401","Q399","OBSGYN"
"1402","Q40","OBSGYN"
"1403","Q400","OBSGYN"
"1404","Q401","OBSGYN"
"1405","Q402","OBSGYN"
"1406","Q403","OBSGYN"
"1407","Q408","OBSGYN"
"1408","Q409","OBSGYN"
"1409","Q41","OBSGYN"
"1410","Q410","OBSGYN"
"1411","Q411","OBSGYN"
"1412","Q412","OBSGYN"
"1413","Q418","OBSGYN"
"1414","Q419","OBSGYN"
"1415","Q42","OBSGYN"
"1416","Q420","OBSGYN"
"1417","Q421","OBSGYN"
"1418","Q422","OBSGYN"
"1419","Q423","OBSGYN"
"1420","Q428","OBSGYN"
"1421","Q429","OBSGYN"
"1422","Q43","OBSGYN"
"1423","Q430","OBSGYN"
"1424","Q431","OBSGYN"
"1425","Q432","OBSGYN"
"1426","Q433","OBSGYN"
"1427","Q434","OBSGYN"
"1428","Q435","OBSGYN"
"1429","Q436","OBSGYN"
"1430","Q437","OBSGYN"
"1431","Q438","OBSGYN"
"1432","Q439","OBSGYN"
"1433","Q44","OBSGYN"
"1434","Q440","OBSGYN"
"1435","Q441","OBSGYN"
"1436","Q442","OBSGYN"
"1437","Q443","OBSGYN"
"1438","Q444","OBSGYN"
"1439","Q445","OBSGYN"
"1440","Q446","OBSGYN"
"1441","Q447","OBSGYN"
"1442","Q45","OBSGYN"
"1443","Q450","OBSGYN"
"1444","Q451","OBSGYN"
"1445","Q452","OBSGYN"
"1446","Q453","OBSGYN"
"1447","Q458","OBSGYN"
"1448","Q459","OBSGYN"
"1449","Q50","OBSGYN"
"1450","Q500","OBSGYN"
"1451","Q501","OBSGYN"
"1452","Q502","OBSGYN"
"1453","Q503","OBSGYN"
"1454","Q504","OBSGYN"
"1455","Q505","OBSGYN"
"1456","Q506","OBSGYN"
"1457","Q51","OBSGYN"
"1458","Q510","OBSGYN"
"1459","Q511","OBSGYN"
"1460","Q512","OBSGYN"
"1461","Q513","OBSGYN"
"1462","Q514","OBSGYN"
"1463","Q515","OBSGYN"
"1464","Q516","OBSGYN"
"1465","Q517","OBSGYN"
"1466","Q518","OBSGYN"
"1467","Q519","OBSGYN"
"1468","Q52","OBSGYN"
"1469","Q520","OBSGYN"
"1470","Q521","OBSGYN"
"1471","Q522","OBSGYN"
"1472","Q523","OBSGYN"
"1473","Q524","OBSGYN"
"1474","Q525","OBSGYN"
"1475","Q526","OBSGYN"
"1476","Q527","OBSGYN"
"1477","Q528","OBSGYN"
"1478","Q529","OBSGYN"
"1479","Q53","OBSGYN"
"1480","Q530","OBSGYN"
"1481","Q531","OBSGYN"
"1482","Q532","OBSGYN"
"1483","Q539","OBSGYN"
"1484","Q54","OBSGYN"
"1485","Q540","OBSGYN"
"1486","Q541","OBSGYN"
"1487","Q542","OBSGYN"
"1488","Q543","OBSGYN"
"1489","Q544","OBSGYN"
"1490","Q548","OBSGYN"
"1491","Q549","OBSGYN"
"1492","Q55","OBSGYN"
"1493","Q550","OBSGYN"
"1494","Q551","OBSGYN"
"1495","Q552","OBSGYN"
"1496","Q553","OBSGYN"
"1497","Q554","OBSGYN"
"1498","Q555","OBSGYN"
"1499","Q556","OBSGYN"
"1500","Q558","OBSGYN"
"1501","Q559","OBSGYN"
"1502","Q56","OBSGYN"
"1503","Q560","OBSGYN"
"1504","Q561","OBSGYN"
"1505","Q562","OBSGYN"
"1506","Q563","OBSGYN"
"1507","Q564","OBSGYN"
"1508","Q60","OBSGYN"
"1509","Q600","OBSGYN"
"1510","Q601","OBSGYN"
"1511","Q602","OBSGYN"
"1512","Q603","OBSGYN"
"1513","Q604","OBSGYN"
"1514","Q605","OBSGYN"
"1515","Q606","OBSGYN"
"1516","Q61","OBSGYN"
"1517","Q610","OBSGYN"
"1518","Q611","OBSGYN"
"1519","Q612","OBSGYN"
"1520","Q613","OBSGYN"
"1521","Q614","OBSGYN"
"1522","Q615","OBSGYN"
"1523","Q618","OBSGYN"
"1524","Q619","OBSGYN"
"1525","Q62","OBSGYN"
"1526","Q620","OBSGYN"
"1527","Q621","OBSGYN"
"1528","Q622","OBSGYN"
"1529","Q623","OBSGYN"
"1530","Q624","OBSGYN"
"1531","Q625","OBSGYN"
"1532","Q626","OBSGYN"
"1533","Q627","OBSGYN"
"1534","Q628","OBSGYN"
"1535","Q63","OBSGYN"
"1536","Q630","OBSGYN"
"1537","Q631","OBSGYN"
"1538","Q632","OBSGYN"
"1539","Q633","OBSGYN"
"1540","Q638","OBSGYN"
"1541","Q639","OBSGYN"
"1542","Q64","OBSGYN"
"1543","Q640","OBSGYN"
"1544","Q641","OBSGYN"
"1545","Q642","OBSGYN"
"1546","Q643","OBSGYN"
"1547","Q644","OBSGYN"
"1548","Q645","OBSGYN"
"1549","Q646","OBSGYN"
"1550","Q647","OBSGYN"
"1551","Q648","OBSGYN"
"1552","Q649","OBSGYN"
"1553","Q65","OBSGYN"
"1554","Q650","OBSGYN"
"1555","Q651","OBSGYN"
"1556","Q652","OBSGYN"
"1557","Q653","OBSGYN"
"1558","Q654","OBSGYN"
"1559","Q655","OBSGYN"
"1560","Q656","OBSGYN"
"1561","Q658","OBSGYN"
"1562","Q659","OBSGYN"
"1563","Q66","OBSGYN"
"1564","Q660","OBSGYN"
"1565","Q661","OBSGYN"
"1566","Q662","OBSGYN"
"1567","Q663","OBSGYN"
"1568","Q664","OBSGYN"
"1569","Q665","OBSGYN"
"1570","Q666","OBSGYN"
"1571","Q667","OBSGYN"
"1572","Q668","OBSGYN"
"1573","Q669","OBSGYN"
"1574","Q67","OBSGYN"
"1575","Q670","OBSGYN"
"1576","Q671","OBSGYN"
"1577","Q672","OBSGYN"
"1578","Q673","OBSGYN"
"1579","Q674","OBSGYN"
"1580","Q675","OBSGYN"
"1581","Q676","OBSGYN"
"1582","Q677","OBSGYN"
"1583","Q678","OBSGYN"
"1584","Q68","OBSGYN"
"1585","Q680","OBSGYN"
"1586","Q681","OBSGYN"
"1587","Q682","OBSGYN"
"1588","Q683","OBSGYN"
"1589","Q684","OBSGYN"
"1590","Q685","OBSGYN"
"1591","Q688","OBSGYN"
"1592","Q69","OBSGYN"
"1593","Q690","OBSGYN"
"1594","Q691","OBSGYN"
"1595","Q692","OBSGYN"
"1596","Q699","OBSGYN"
"1597","Q70","OBSGYN"
"1598","Q700","OBSGYN"
"1599","Q701","OBSGYN"
"1600","Q702","OBSGYN"
"1601","Q703","OBSGYN"
"1602","Q704","OBSGYN"
"1603","Q709","OBSGYN"
"1604","Q71","OBSGYN"
"1605","Q710","OBSGYN"
"1606","Q711","OBSGYN"
"1607","Q712","OBSGYN"
"1608","Q713","OBSGYN"
"1609","Q714","OBSGYN"
"1610","Q715","OBSGYN"
"1611","Q716","OBSGYN"
"1612","Q718","OBSGYN"
"1613","Q719","OBSGYN"
"1614","Q72","OBSGYN"
"1615","Q720","OBSGYN"
"1616","Q721","OBSGYN"
"1617","Q722","OBSGYN"
"1618","Q723","OBSGYN"
"1619","Q724","OBSGYN"
"1620","Q725","OBSGYN"
"1621","Q726","OBSGYN"
"1622","Q727","OBSGYN"
"1623","Q728","OBSGYN"
"1624","Q729","OBSGYN"
"1625","Q73","OBSGYN"
"1626","Q730","OBSGYN"
"1627","Q731","OBSGYN"
"1628","Q738","OBSGYN"
"1629","Q74","OBSGYN"
"1630","Q740","OBSGYN"
"1631","Q741","OBSGYN"
"1632","Q742","OBSGYN"
"1633","Q743","OBSGYN"
"1634","Q748","OBSGYN"
"1635","Q749","OBSGYN"
"1636","Q75","OBSGYN"
"1637","Q750","OBSGYN"
"1638","Q751","OBSGYN"
"1639","Q752","OBSGYN"
"1640","Q753","OBSGYN"
"1641","Q754","OBSGYN"
"1642","Q755","OBSGYN"
"1643","Q758","OBSGYN"
"1644","Q759","OBSGYN"
"1645","Q76","OBSGYN"
"1646","Q760","OBSGYN"
"1647","Q761","OBSGYN"
"1648","Q762","OBSGYN"
"1649","Q763","OBSGYN"
"1650","Q764","OBSGYN"
"1651","Q765","OBSGYN"
"1652","Q766","OBSGYN"
"1653","Q767","OBSGYN"
"1654","Q768","OBSGYN"
"1655","Q769","OBSGYN"
"1656","Q77","OBSGYN"
"1657","Q770","OBSGYN"
"1658","Q771","OBSGYN"
"1659","Q772","OBSGYN"
"1660","Q773","OBSGYN"
"1661","Q774","OBSGYN"
"1662","Q775","OBSGYN"
"1663","Q776","OBSGYN"
"1664","Q777","OBSGYN"
"1665","Q778","OBSGYN"
"1666","Q779","OBSGYN"
"1667","Q78","OBSGYN"
"1668","Q780","OBSGYN"
"1669","Q781","OBSGYN"
"1670","Q782","OBSGYN"
"1671","Q783","OBSGYN"
"1672","Q784","OBSGYN"
"1673","Q785","OBSGYN"
"1674","Q786","OBSGYN"
"1675","Q788","OBSGYN"
"1676","Q789","OBSGYN"
"1677","Q79","OBSGYN"
"1678","Q790","OBSGYN"
"1679","Q791","OBSGYN"
"1680","Q792","OBSGYN"
"1681","Q793","OBSGYN"
"1682","Q794","OBSGYN"
"1683","Q795","OBSGYN"
"1684","Q796","OBSGYN"
"1685","Q798","OBSGYN"
"1686","Q799","OBSGYN"
"1687","Q80","OBSGYN"
"1688","Q800","OBSGYN"
"1689","Q801","OBSGYN"
"1690","Q802","OBSGYN"
"1691","Q803","OBSGYN"
"1692","Q804","OBSGYN"
"1693","Q808","OBSGYN"
"1694","Q809","OBSGYN"
"1695","Q81","OBSGYN"
"1696","Q810","OBSGYN"
"1697","Q811","OBSGYN"
"1698","Q812","OBSGYN"
"1699","Q818","OBSGYN"
"1700","Q819","OBSGYN"
"1701","Q82","OBSGYN"
"1702","Q820","OBSGYN"
"1703","Q821","OBSGYN"
"1704","Q822","OBSGYN"
"1705","Q823","OBSGYN"
"1706","Q824","OBSGYN"
"1707","Q825","OBSGYN"
"1708","Q828","OBSGYN"
"1709","Q829","OBSGYN"
"1710","Q83","OBSGYN"
"1711","Q830","OBSGYN"
"1712","Q831","OBSGYN"
"1713","Q832","OBSGYN"
"1714","Q833","OBSGYN"
"1715","Q838","OBSGYN"
"1716","Q839","OBSGYN"
"1717","Q84","OBSGYN"
"1718","Q840","OBSGYN"
"1719","Q841","OBSGYN"
"1720","Q842","OBSGYN"
"1721","Q843","OBSGYN"
"1722","Q844","OBSGYN"
"1723","Q845","OBSGYN"
"1724","Q846","OBSGYN"
"1725","Q848","OBSGYN"
"1726","Q849","OBSGYN"
"1727","Q85","OBSGYN"
"1728","Q850","OBSGYN"
"1729","Q851","OBSGYN"
"1730","Q858","OBSGYN"
"1731","Q859","OBSGYN"
"1732","Q86","OBSGYN"
"1733","Q860","OBSGYN"
"1734","Q861","OBSGYN"
"1735","Q862","OBSGYN"
"1736","Q868","OBSGYN"
"1737","Q87","OBSGYN"
"1738","Q870","OBSGYN"
"1739","Q871","OBSGYN"
"1740","Q872","OBSGYN"
"1741","Q873","OBSGYN"
"1742","Q874","OBSGYN"
"1743","Q875","OBSGYN"
"1744","Q878","OBSGYN"
"1745","Q89","OBSGYN"
"1746","Q890","OBSGYN"
"1747","Q891","OBSGYN"
"1748","Q892","OBSGYN"
"1749","Q893","OBSGYN"
"1750","Q894","OBSGYN"
"1751","Q897","OBSGYN"
"1752","Q898","OBSGYN"
"1753","Q899","OBSGYN"
"1754","Q90","OBSGYN"
"1755","Q900","OBSGYN"
"1756","Q901","OBSGYN"
"1757","Q902","OBSGYN"
"1758","Q909","OBSGYN"
"1759","Q91","OBSGYN"
"1760","Q910","OBSGYN"
"1761","Q911","OBSGYN"
"1762","Q912","OBSGYN"
"1763","Q913","OBSGYN"
"1764","Q914","OBSGYN"
"1765","Q915","OBSGYN"
"1766","Q916","OBSGYN"
"1767","Q917","OBSGYN"
"1768","Q92","OBSGYN"
"1769","Q920","OBSGYN"
"1770","Q921","OBSGYN"
"1771","Q922","OBSGYN"
"1772","Q923","OBSGYN"
"1773","Q924","OBSGYN"
"1774","Q925","OBSGYN"
"1775","Q926","OBSGYN"
"1776","Q927","OBSGYN"
"1777","Q928","OBSGYN"
"1778","Q929","OBSGYN"
"1779","Q93","OBSGYN"
"1780","Q930","OBSGYN"
"1781","Q931","OBSGYN"
"1782","Q932","OBSGYN"
"1783","Q933","OBSGYN"
"1784","Q934","OBSGYN"
"1785","Q935","OBSGYN"
"1786","Q936","OBSGYN"
"1787","Q937","OBSGYN"
"1788","Q938","OBSGYN"
"1789","Q939","OBSGYN"
"1790","Q95","OBSGYN"
"1791","Q950","OBSGYN"
"1792","Q951","OBSGYN"
"1793","Q952","OBSGYN"
"1794","Q953","OBSGYN"
"1795","Q954","OBSGYN"
"1796","Q955","OBSGYN"
"1797","Q958","OBSGYN"
"1798","Q959","OBSGYN"
"1799","Q96","OBSGYN"
"1800","Q960","OBSGYN"
"1801","Q961","OBSGYN"
"1802","Q962","OBSGYN"
"1803","Q963","OBSGYN"
"1804","Q964","OBSGYN"
"1805","Q968","OBSGYN"
"1806","Q969","OBSGYN"
"1807","Q97","OBSGYN"
"1808","Q970","OBSGYN"
"1809","Q971","OBSGYN"
"1810","Q972","OBSGYN"
"1811","Q973","OBSGYN"
"1812","Q978","OBSGYN"
"1813","Q979","OBSGYN"
"1814","Q98","OBSGYN"
"1815","Q980","OBSGYN"
"1816","Q981","OBSGYN"
"1817","Q982","OBSGYN"
"1818","Q983","OBSGYN"
"1819","Q984","OBSGYN"
"1820","Q985","OBSGYN"
"1821","Q986","OBSGYN"
"1822","Q987","OBSGYN"
"1823","Q988","OBSGYN"
"1824","Q989","OBSGYN"
"1825","Q99","OBSGYN"
"1826","Q990","OBSGYN"
"1827","Q991","OBSGYN"
"1828","Q992","OBSGYN"
"1829","Q998","OBSGYN"
"1830","Q999","OBSGYN"
"1831","I05","HEART"
"1832","I050","HEART"
"1833","I051","HEART"
"1834","I052","HEART"
"1835","I058","HEART"
"1836","I059","HEART"
"1837","I06","HEART"
"1838","I060","HEART"
"1839","I061","HEART"
"1840","I062","HEART"
"1841","I068","HEART"
"1842","I069","HEART"
"1843","I07","HEART"
"1844","I070","HEART"
"1845","I071","HEART"
"1846","I072","HEART"
"1847","I078","HEART"
"1848","I079","HEART"
"1849","I08","HEART"
"1850","I080","HEART"
"1851","I081","HEART"
"1852","I082","HEART"
"1853","I083","HEART"
"1854","I088","HEART"
"1855","I089","HEART"
"1856","I09","HEART"
"1857","I090","HEART"
"1858","I091","HEART"
"1859","I092","HEART"
"1860","I098","HEART"
"1861","I099","HEART"
"1862","I20","HEART"
"1863","I200","HEART"
"1864","I201","HEART"
"1865","I208","HEART"
"1866","I209","HEART"
"1867","I21","HEART"
"1868","I210","HEART"
"1869","I211","HEART"
"1870","I212","HEART"
"1871","I213","HEART"
